X,Y,Z,grade
790.0,52.5,-163.75,0.07562155287713677
790.0,52.5,-159.25,0.07614760355742674
790.0,52.5,-154.75,0.07658362112622079
790.0,52.5,-150.25,0.07693473473662663
790.0,52.5,-145.75,0.07720637591552698
790.0,52.5,-141.25,0.07740370264312592
790.0,52.5,-136.75,0.07753113008425912
790.0,52.5,-132.25,0.07759199079072146
790.0,52.5,-127.75,0.07758833959976318
790.0,52.5,-123.25,0.07752092138188268
790.0,52.5,-118.75,0.07738933321764482
790.0,52.5,-114.25,0.0771924230568873
790.0,52.5,-109.75,0.07692895295884113
790.0,52.5,-105.25,0.07659850264572929
790.0,52.5,-100.75,0.07620250535501534
790.0,52.5,-96.25,0.0757452213757395
790.0,52.5,-91.75,0.07523440247349432
790.0,52.5,-87.25,0.07468141234353719
790.0,52.5,-82.75,0.07410065655369642
790.0,52.5,-78.25,0.07350833217697553
790.0,52.5,-73.75,0.07292070042378741
790.0,52.5,-69.25,0.0723522535492832
790.0,57.5,-217.75,0.06319823922825711
790.0,57.5,-213.25,0.06432058000111819
790.0,57.5,-208.75,0.06546042843762044
790.0,57.5,-204.25,0.06660289803894366
790.0,57.5,-199.75,0.06773242114672352
790.0,57.5,-195.25,0.06883350475194304
790.0,57.5,-190.75,0.06989152307972483
790.0,57.5,-186.25,0.07089344427733514
790.0,57.5,-181.75,0.07182840314556564
790.0,57.5,-177.25,0.072688063531208
790.0,57.5,-172.75,0.07346675005037459
790.0,57.5,-168.25,0.07416136026619709
790.0,57.5,-163.75,0.07477109158778637
790.0,57.5,-159.25,0.07529703140692454
790.0,57.5,-154.75,0.07574166493865224
790.0,57.5,-150.25,0.07610835421981228
790.0,57.5,-145.75,0.07640083572028884
790.0,57.5,-141.25,0.07662277509236833
790.0,57.5,-136.75,0.07677740761532333
790.0,57.5,-132.25,0.07686728414942914
790.0,57.5,-127.75,0.07689413764016251
790.0,57.5,-123.25,0.07685888580365352
790.0,57.5,-118.75,0.07676178869746694
790.0,57.5,-114.25,0.07660277744240356
790.0,57.5,-109.75,0.07638195300404611
790.0,57.5,-105.25,0.07610021762671773
790.0,57.5,-100.75,0.0757599527363617
790.0,57.5,-96.25,0.07536561240639142
790.0,57.5,-91.75,0.07492408104043283
790.0,57.5,-87.25,0.07444466332641807
790.0,57.5,-82.75,0.07393863822920398
790.0,57.5,-78.25,0.07341840711754691
790.0,57.5,-73.75,0.07289637474110212
790.0,57.5,-69.25,0.0723837851021048
790.0,62.5,-217.75,0.06317685919170335
790.0,62.5,-213.25,0.06421173407955334
790.0,62.5,-208.75,0.06526108199356508
790.0,62.5,-204.25,0.06631238771187176
790.0,62.5,-199.75,0.06735265885775352
790.0,62.5,-195.25,0.06836898582669272
790.0,62.5,-190.75,0.06934912329405776
790.0,62.5,-186.25,0.0702820284378439
790.0,62.5,-181.75,0.07115829686382093
790.0,62.5,-177.25,0.07197045391847844
790.0,62.5,-172.75,0.07271308102722504
790.0,62.5,-168.25,0.073382778679475
790.0,62.5,-163.75,0.07397798617358717
790.0,62.5,-159.25,0.0744986913515043
790.0,62.5,-154.75,0.07494607061092978
790.0,62.5,-150.25,0.07532210075225672
790.0,62.5,-145.75,0.07562918077830942
790.0,62.5,-141.25,0.07586979527724214
790.0,62.5,-136.75,0.07604624346009145
790.0,62.5,-132.25,0.07616045130124625
790.0,62.5,-127.75,0.07621387999271194
790.0,62.5,-123.25,0.07620754197289611
790.0,62.5,-118.75,0.0761421336896834
790.0,62.5,-114.25,0.0760182876980022
790.0,62.5,-109.75,0.07583693174252258
790.0,62.5,-105.25,0.07559971865099281
790.0,62.5,-100.75,0.0753094630755019
790.0,62.5,-96.25,0.07497049893243772
790.0,62.5,-91.75,0.07458886563253034
790.0,62.5,-87.25,0.0741722494571216
790.0,62.5,-82.75,0.073729649432104
790.0,62.5,-78.25,0.07327079693962643
790.0,62.5,-73.75,0.07280541953573037
790.0,62.5,-69.25,0.07234248251161575
790.0,67.5,-213.25,0.06411287400978742
790.0,67.5,-208.75,0.06508061102846892
790.0,67.5,-204.25,0.06604988866785899
790.0,67.5,-199.75,0.06700979334520193
790.0,67.5,-195.25,0.06794949013745134
790.0,67.5,-190.75,0.06885865566544626
790.0,67.5,-186.25,0.06972787998863417
790.0,67.5,-181.75,0.07054899764226269
790.0,67.5,-177.25,0.07131531742459146
790.0,67.5,-172.75,0.0720217342674456
790.0,67.5,-168.25,0.07266472150844035
790.0,67.5,-163.75,0.07324221554404704
790.0,67.5,-159.25,0.07375341535248821
790.0,67.5,-154.75,0.07419852574137067
790.0,67.5,-150.25,0.074578475228125
790.0,67.5,-145.75,0.07489463778957166
790.0,67.5,-141.25,0.07514858349318211
790.0,67.5,-136.75,0.07534187771481636
790.0,67.5,-132.25,0.07547594362315684
790.0,67.5,-127.75,0.0755519986273593
790.0,67.5,-123.25,0.0755710722232429
790.0,67.5,-118.75,0.07553410862370591
790.0,67.5,-114.25,0.07544215059590266
790.0,67.5,-109.75,0.07529658958812419
790.0,67.5,-105.25,0.07509945211767609
790.0,67.5,-100.75,0.07485367687355139
790.0,67.5,-96.25,0.07456332653646323
790.0,67.5,-91.75,0.07423367861358146
790.0,67.5,-87.25,0.0738711540984575
790.0,67.5,-82.75,0.07348307084196444
790.0,67.5,-78.25,0.07307724468993444
790.0,67.5,-73.75,0.07266149639335999
790.0,67.5,-69.25,0.07224314548777024
790.0,72.5,-213.25,0.0640252908296238
790.0,72.5,-208.75,0.06491940311638701
790.0,72.5,-204.25,0.06581478739817345
790.0,72.5,-199.75,0.06670221652546972
790.0,72.5,-195.25,0.06757253066088467
790.0,72.5,-190.75,0.0684169633178927
790.0,72.5,-186.25,0.0692274441426797
790.0,72.5,-181.75,0.06999685126753315
790.0,72.5,-177.25,0.07071919183248883
790.0,72.5,-172.75,0.07138969808967165
790.0,72.5,-168.25,0.0720048366390685
790.0,72.5,-163.75,0.07256223805977631
790.0,72.5,-159.25,0.07306056208142096
790.0,72.5,-154.75,0.07349931859241991
790.0,72.5,-150.25,0.07387866691036125
790.0,72.5,-145.75,0.07419921513428082
790.0,72.5,-141.25,0.07446183880239003
790.0,72.5,-136.75,0.0746675344482922
790.0,72.5,-132.25,0.07481731983549995
790.0,72.5,-127.75,0.07491218907807165
790.0,72.5,-123.25,0.07495312731077305
790.0,72.5,-118.75,0.07494118526826003
790.0,72.5,-114.25,0.07487760813343297
790.0,72.5,-109.75,0.07476400492602692
790.0,72.5,-105.25,0.07460253531188184
790.0,72.5,-100.75,0.07439608219827606
790.0,72.5,-96.25,0.07414837392527861
790.0,72.5,-91.75,0.07386402218268678
790.0,72.5,-87.25,0.07354845244318821
790.0,72.5,-82.75,0.07320772176301006
790.0,72.5,-78.25,0.07284824069945242
790.0,72.5,-73.75,0.07247643639500805
790.0,72.5,-69.25,0.07209840686275425
790.0,77.5,-208.75,0.06477709882912581
790.0,77.5,-204.25,0.06560578803526923
790.0,77.5,-199.75,0.06642771137078766
790.0,77.5,-195.25,0.06723506888958156
790.0,77.5,-190.75,0.0680203616121482
790.0,77.5,-186.25,0.06877662187130061
790.0,77.5,-181.75,0.06949760718241867
790.0,77.5,-177.25,0.07017794267778991
790.0,77.5,-172.75,0.07081320294570659
790.0,77.5,-168.25,0.07139993097156255
790.0,77.5,-163.75,0.07193559865979189
790.0,77.5,-159.25,0.07241851912624618
790.0,77.5,-154.75,0.07284772489745835
790.0,77.5,-150.25,0.07322282804811933
790.0,77.5,-145.75,0.07354387826637347
790.0,77.5,-141.25,0.07381123329089491
790.0,77.5,-136.75,0.07402545369520622
790.0,77.5,-132.25,0.07418723111856605
790.0,77.5,-127.75,0.0742973560214592
790.0,77.5,-123.25,0.07435672779733317
790.0,77.5,-118.75,0.07436640626080432
790.0,77.5,-114.25,0.07432769882272727
790.0,77.5,-109.75,0.0742422720824283
790.0,77.5,-105.25,0.07411227079923059
790.0,77.5,-100.75,0.07394042260540527
790.0,77.5,-96.25,0.07373010510528613
790.0,77.5,-91.75,0.07348535463247244
790.0,77.5,-87.25,0.07321080345184659
790.0,77.5,-82.75,0.07291154375608662
790.0,77.5,-78.25,0.07259293017369262
790.0,77.5,-73.75,0.07226034452849017
790.0,77.5,-69.25,0.07191895412839966
790.0,82.5,-208.75,0.064652855696951
790.0,82.5,-204.25,0.06542119878801007
790.0,82.5,-199.75,0.0661837587865596
790.0,82.5,-195.25,0.066933846424446
790.0,82.5,-190.75,0.06766500118873929
790.0,82.5,-186.25,0.06837116841598118
790.0,82.5,-181.75,0.06904684976901698
790.0,82.5,-177.25,0.06968721664295963
790.0,82.5,-172.75,0.0702881799399323
790.0,82.5,-168.25,0.07084641430970974
790.0,82.5,-163.75,0.07135933965147218
790.0,82.5,-159.25,0.07182506673538232
790.0,82.5,-154.75,0.0722423167354473
790.0,82.5,-150.25,0.07261032602441658
790.0,82.5,-145.75,0.07292874779182357
790.0,82.5,-141.25,0.07319756114149698
790.0,82.5,-136.75,0.0734169966437518
790.0,82.5,-132.25,0.07358748517063095
790.0,82.5,-127.75,0.07370963440973576
790.0,82.5,-123.25,0.07378423474254371
790.0,82.5,-118.75,0.07381229308951687
790.0,82.5,-114.25,0.07379508981101453
790.0,82.5,-109.75,0.07373424997800866
790.0,82.5,-105.25,0.0736318168013343
790.0,82.5,-100.75,0.07349031256109563
790.0,82.5,-96.25,0.07331277194829619
790.0,82.5,-91.75,0.07310273503431997
790.0,82.5,-87.25,0.07286419226274714
790.0,82.5,-82.75,0.07260148127025673
790.0,82.5,-78.25,0.07231914359596582
790.0,82.5,-73.75,0.07202175660209044
790.0,82.5,-69.25,0.07171376045050958
790.0,87.5,-204.25,0.06525913971035698
790.0,87.5,-199.75,0.06596775055516363
790.0,87.5,-195.25,0.06666560417521289
790.0,87.5,-190.75,0.06734709706594566
790.0,87.5,-186.25,0.06800693600245833
790.0,87.5,-181.75,0.06864025621499409
790.0,87.5,-177.25,0.06924271272457788
790.0,87.5,-172.75,0.0698105401574226
790.0,87.5,-168.25,0.07034057954023037
790.0,87.5,-163.75,0.07083027382651055
790.0,87.5,-159.25,0.07127763677050891
790.0,87.5,-154.75,0.0716812019045776
790.0,87.5,-150.25,0.07203995960027013
790.0,87.5,-145.75,0.07235329048403502
790.0,87.5,-141.25,0.072620902952865
790.0,87.5,-136.75,0.07284278138641988
790.0,87.5,-132.25,0.07301915006967152
790.0,87.5,-127.75,0.07315045595459327
790.0,87.5,-123.25,0.07323737125583206
790.0,87.5,-118.75,0.07328081450978893
790.0,87.5,-114.25,0.07328198618768192
790.0,87.5,-109.75,0.07324241242736439
790.0,87.5,-105.25,0.07316398829607927
790.0,87.5,-100.75,0.07304901071579219
790.0,87.5,-96.25,0.0729001912843385
790.0,87.5,-91.75,0.07272064104669404
790.0,87.5,-87.25,0.07251382279796222
790.0,87.5,-82.75,0.07228347127336644
790.0,87.5,-78.25,0.07203348674144557
790.0,87.5,-73.75,0.07176781199054587
790.0,87.5,-69.25,0.07149030549146289
790.0,92.5,-204.25,0.06511768497703914
790.0,92.5,-199.75,0.06577712765217508
790.0,92.5,-195.25,0.0664272170553429
790.0,92.5,-190.75,0.06706306246921862
790.0,92.5,-186.25,0.06768001071362216
790.0,92.5,-181.75,0.06827374011491699
790.0,92.5,-177.25,0.06884033497911247
790.0,92.5,-172.75,0.06937633721480803
790.0,92.5,-168.25,0.06987877394254513
790.0,92.5,-163.75,0.0703451621761859
790.0,92.5,-159.25,0.07077349367636372
790.0,92.5,-154.75,0.07116220461984286
790.0,92.5,-150.25,0.07151013566108941
790.0,92.5,-145.75,0.07181648824987351
790.0,92.5,-141.25,0.07208078276468823
790.0,92.5,-136.75,0.0723028232347963
790.0,92.5,-132.25,0.07248267227225569
790.0,92.5,-127.75,0.0726206384169936
790.0,92.5,-123.25,0.07271727648228923
790.0,92.5,-118.75,0.07277339973618109
790.0,92.5,-114.25,0.07279010095709959
790.0,92.5,-109.75,0.07276877772301737
790.0,92.5,-105.25,0.07271115597630186
790.0,92.5,-100.75,0.07261930525068952
790.0,92.5,-96.25,0.07249563922594923
790.0,92.5,-91.75,0.07234289664161733
790.0,92.5,-87.25,0.07216409999029909
790.0,92.5,-82.75,0.07196249250687535
790.0,92.5,-78.25,0.07174145723980976
790.0,92.5,-73.75,0.07150442479875244
790.0,92.5,-69.25,0.07125477814127358
790.0,97.5,-199.75,0.06560946341047867
790.0,97.5,-195.25,0.06621576894711093
790.0,97.5,-190.75,0.06680957815955997
790.0,97.5,-186.25,0.06738678016783423
790.0,97.5,-181.75,0.06794352200311383
790.0,97.5,-177.25,0.06847627007419044
790.0,97.5,-172.75,0.06898185501228406
790.0,97.5,-168.25,0.0694574989857432
790.0,97.5,-163.75,0.06990082613889485
790.0,97.5,-159.25,0.07030985822404386
790.0,97.5,-154.75,0.07068299860251867
790.0,97.5,-150.25,0.07101900848730112
790.0,97.5,-145.75,0.07131697954980357
790.0,97.5,-141.25,0.07157630683891203
790.0,97.5,-136.75,0.07179666542127953
790.0,97.5,-132.25,0.07197799332461775
790.0,97.5,-127.75,0.07212048232354873
790.0,97.5,-123.25,0.07222457691845995
790.0,97.5,-118.75,0.07229098059111706
790.0,97.5,-114.25,0.07232066716767944
790.0,97.5,-109.75,0.07231489400741968
790.0,97.5,-105.25,0.07227521292752749
790.0,97.5,-100.75,0.07220347444875627
790.0,97.5,-96.25,0.07210182125037386
790.0,97.5,-91.75,0.0719726677172548
790.0,97.5,-87.25,0.07181866407800955
790.0,97.5,-82.75,0.07164264565693067
790.0,97.5,-78.25,0.0714475698618777
790.0,97.5,-73.75,0.07123644532320574
790.0,97.5,-69.25,0.07101225874412048
790.0,102.5,-195.25,0.06602858746410514
790.0,102.5,-190.75,0.06658361995822205
790.0,102.5,-186.25,0.06712395764350382
790.0,102.5,-181.75,0.06764615463079743
790.0,102.5,-177.25,0.0681470183006138
790.0,102.5,-172.75,0.06862364847985572
790.0,102.5,-168.25,0.06907346376487437
790.0,102.5,-163.75,0.06949421536076736
790.0,102.5,-159.25,0.06988398980196782
790.0,102.5,-154.75,0.07024120271004268
790.0,102.5,-150.25,0.07056458625868198
790.0,102.5,-145.75,0.07085317322037274
790.0,102.5,-141.25,0.07110628037033073
790.0,102.5,-136.75,0.07132349365584119
790.0,102.5,-132.25,0.07150465695164897
790.0,102.5,-127.75,0.07164986547116184
790.0,102.5,-123.25,0.07175946404600538
790.0,102.5,-118.75,0.07183404958752349
790.0,102.5,-114.25,0.07187447617947303
790.0,102.5,-109.75,0.07188186051646887
790.0,102.5,-105.25,0.07185758490578965
790.0,102.5,-100.75,0.07180329489743235
790.0,102.5,-96.25,0.0717208888767926
790.0,102.5,-91.75,0.07161249766633214
790.0,102.5,-87.25,0.07148045327764398
790.0,102.5,-82.75,0.07132724728962486
790.0,102.5,-78.25,0.0711554806940082
790.0,102.5,-73.75,0.07096780821267096
790.0,102.5,-69.25,0.07076688084713642
790.0,107.5,-195.25,0.06586325289337881
790.0,107.5,-190.75,0.0663824604186682
790.0,107.5,-186.25,0.0668885799938356
790.0,107.5,-181.75,0.06737852132353259
790.0,107.5,-177.25,0.06784939672405446
790.0,107.5,-172.75,0.06829855550468608
790.0,107.5,-168.25,0.06872360887745055
790.0,107.5,-163.75,0.06912244557665365
790.0,107.5,-159.25,0.06949323907109528
790.0,107.5,-154.75,0.06983444781670592
790.0,107.5,-150.25,0.07014481037389138
790.0,107.5,-145.75,0.07042333737551529
790.0,107.5,-141.25,0.07066930227786442
790.0,107.5,-136.75,0.07088223257790303
790.0,107.5,-132.25,0.07106190276854175
790.0,107.5,-127.75,0.07120832977082728
790.0,107.5,-123.25,0.07132177097492942
790.0,107.5,-118.75,0.07140272439262427
790.0,107.5,-114.25,0.07145192983358017
790.0,107.5,-109.75,0.07147036953387081
790.0,107.5,-105.25,0.07145926635963734
790.0,107.5,-100.75,0.07142007764508045
790.0,107.5,-96.25,0.07135448294390365
790.0,107.5,-91.75,0.07126436447842412
790.0,107.5,-87.25,0.07115177981554209
790.0,107.5,-82.75,0.07101892718652139
790.0,107.5,-78.25,0.07086810476649696
790.0,107.5,-73.75,0.07070166599595919
790.0,107.5,-69.25,0.07052197353303333
790.0,112.5,-190.75,0.06620365545901852
790.0,112.5,-186.25,0.06667799076364622
790.0,112.5,-181.75,0.06713781925822505
790.0,112.5,-177.25,0.06758052646802667
790.0,112.5,-172.75,0.06800369181636598
790.0,112.5,-168.25,0.06840511188673676
790.0,112.5,-163.75,0.06878281672395684
790.0,112.5,-159.25,0.06913507972722328
790.0,112.5,-154.75,0.06946042209158318
790.0,112.5,-150.25,0.06975761302957349
790.0,112.5,-145.75,0.07002566713020032
790.0,112.5,-141.25,0.07026384018643264
790.0,112.5,-136.75,0.07047162465532159
790.0,112.5,-132.25,0.07064874563034329
790.0,112.5,-127.75,0.07079515783306352
790.0,112.5,-123.25,0.0709110437073905
790.0,112.5,-118.75,0.07099681226515091
790.0,112.5,-114.25,0.07105309793176019
790.0,112.5,-109.75,0.07108075832371012
790.0,112.5,-105.25,0.07108086970274267
790.0,112.5,-100.75,0.07105471883287547
790.0,112.5,-96.25,0.07100379013853035
790.0,112.5,-91.75,0.07092974741954872
790.0,112.5,-87.25,0.07083440988815974
790.0,112.5,-82.75,0.07071972288937145
790.0,112.5,-78.25,0.07058772426531076
790.0,112.5,-73.75,0.07044050783548957
790.0,112.5,-69.25,0.07028018580960627
790.0,117.5,-190.75,0.06604502306045928
790.0,117.5,-186.25,0.06648981582201924
790.0,117.5,-181.75,0.06692153514180962
790.0,117.5,-177.25,0.06733781170114991
790.0,117.5,-172.75,0.06773643636965061
790.0,117.5,-168.25,0.06811538171346272
790.0,117.5,-163.75,0.06847281824840733
790.0,117.5,-159.25,0.06880712576551487
790.0,117.5,-154.75,0.06911690034605808
790.0,117.5,-150.25,0.0694009578839167
790.0,117.5,-145.75,0.06965833503038864
790.0,117.5,-141.25,0.06988828846687395
790.0,117.5,-136.75,0.07009029330095619
790.0,117.5,-132.25,0.07026404118743942
790.0,117.5,-127.75,0.07040943851930773
790.0,117.5,-123.25,0.0705266047416081
790.0,117.5,-118.75,0.07061587054474225
790.0,117.5,-114.25,0.0706777754255035
790.0,117.5,-109.75,0.07071306389793507
790.0,117.5,-105.25,0.07072267952333312
790.0,117.5,-100.75,0.07070775593226925
790.0,117.5,-96.25,0.07066960414345286
790.0,117.5,-91.75,0.07060969573771102
790.0,117.5,-87.25,0.07052964179602554
790.0,117.5,-82.75,0.07043116791509028
790.0,117.5,-78.25,0.07031608601788465
790.0,117.5,-73.75,0.07018626402223524
790.0,117.5,-69.25,0.0700435946677798
790.0,122.5,-186.25,0.06632193606232942
790.0,122.5,-181.75,0.06672741790046478
790.0,122.5,-177.25,0.06711891501432109
790.0,122.5,-172.75,0.06749441198124778
790.0,122.5,-168.25,0.0678520467461037
790.0,122.5,-163.75,0.06819012635654638
790.0,122.5,-159.25,0.06850713887358591
790.0,122.5,-154.75,0.06880176184056505
790.0,122.5,-150.25,0.06907286784115964
790.0,122.5,-145.75,0.06931952775199969
790.0,122.5,-141.25,0.06954101229613269
790.0,122.5,-136.75,0.06973679243287881
790.0,122.5,-132.25,0.0699065389897911
790.0,122.5,-127.75,0.07005012176819454
790.0,122.5,-123.25,0.07016760815582378
790.0,122.5,-118.75,0.07025926108013471
790.0,122.5,-114.25,0.07032553595821123
790.0,122.5,-109.75,0.07036707616694089
790.0,122.5,-105.25,0.07038470649066114
790.0,122.5,-100.75,0.07037942401774214
790.0,122.5,-96.25,0.07035238605770198
790.0,122.5,-91.75,0.07030489483140365
790.0,122.5,-87.25,0.07023837893023839
790.0,122.5,-82.75,0.07015437181744792
790.0,122.5,-78.25,0.0700544879202995
790.0,122.5,-73.75,0.06994039709811058
790.0,122.5,-69.25,0.06981379843641494
790.0,127.5,-181.75,0.0665534511203181
790.0,127.5,-177.25,0.06692173200464036
790.0,127.5,-172.75,0.06727546416091001
790.0,127.5,-168.25,0.06761293975428251
790.0,127.5,-163.75,0.06793259643346
790.0,127.5,-159.25,0.0682330292625706
790.0,127.5,-154.75,0.06851299987867697
790.0,127.5,-150.25,0.06877144320690472
790.0,127.5,-145.75,0.06900747212385797
790.0,127.5,-141.25,0.06922038046620063
790.0,127.5,-136.75,0.06940964473807586
790.0,127.5,-132.25,0.0695749247856428
790.0,127.5,-127.75,0.06971606359110094
790.0,127.5,-123.25,0.06983308620630323
790.0,127.5,-118.75,0.06992619771355897
790.0,127.5,-114.25,0.06999577998527956
790.0,127.5,-109.75,0.07004238693108754
790.0,127.5,-105.25,0.07006673788382926
790.0,127.5,-100.75,0.07006970879462776
790.0,127.5,-96.25,0.07005232098349828
790.0,127.5,-91.75,0.0700157273219474
790.0,127.5,-87.25,0.06996119589490597
790.0,127.5,-82.75,0.069890091381328
790.0,127.5,-78.25,0.06980385458282069
790.0,127.5,-73.75,0.06970398069334834
790.0,127.5,-69.25,0.06959199701894254
790.0,132.5,-177.25,0.06674436668682479
790.0,132.5,-172.75,0.06707763989896248
790.0,132.5,-168.25,0.06739608155425975
790.0,132.5,-163.75,0.06769825277786924
790.0,132.5,-159.25,0.06798285227630278
790.0,132.5,-154.75,0.06824872566934793
790.0,132.5,-150.25,0.06849487276027172
790.0,132.5,-145.75,0.06872045298649615
790.0,132.5,-141.25,0.0689247893025409
790.0,132.5,-136.75,0.0691073707221019
790.0,132.5,-132.25,0.06926785369190973
790.0,132.5,-127.75,0.06940606239454113
790.0,132.5,-123.25,0.0695219879907942
790.0,132.5,-118.75,0.06961578672630463
790.0,132.5,-114.25,0.06968777675306248
790.0,132.5,-109.75,0.06973843346597249
790.0,132.5,-105.25,0.06976838313642178
790.0,132.5,-100.75,0.06977839464414048
790.0,132.5,-96.25,0.06976936916794746
790.0,132.5,-91.75,0.06974232779005761
790.0,132.5,-87.25,0.06969839709006788
790.0,132.5,-82.75,0.06963879293930916
790.0,132.5,-78.25,0.06956480283882087
790.0,132.5,-73.75,0.0694777672588805
790.0,132.5,-69.25,0.06937906051998974
790.0,137.5,-177.25,0.0665851085961217
790.0,137.5,-172.75,0.06689916741511434
790.0,137.5,-168.25,0.06719966462283998
790.0,137.5,-163.75,0.06748527706993696
790.0,137.5,-159.25,0.06775480241206157
790.0,137.5,-154.75,0.0680071682795495
790.0,137.5,-150.25,0.06824143969711326
790.0,137.5,-145.75,0.06845682489396883
790.0,137.5,-141.25,0.06865267965643426
790.0,137.5,-136.75,0.06882851036223818
790.0,137.5,-132.25,0.06898397580292248
790.0,137.5,-127.75,0.06911888785321565
790.0,137.5,-123.25,0.06923321099108641
790.0,137.5,-118.75,0.0693270606181164
790.0,137.5,-114.25,0.06940070008427417
790.0,137.5,-109.75,0.06945453629204631
790.0,137.5,-105.25,0.06948911374852924
790.0,137.5,-100.75,0.06950510695314874
790.0,137.5,-96.25,0.06950331105484639
790.0,137.5,-91.75,0.06948463078189764
790.0,137.5,-87.25,0.06945006773496082
790.0,137.5,-82.75,0.06940070622924707
790.0,137.5,-78.25,0.06933769796573765
790.0,137.5,-73.75,0.06926224589204619
790.0,137.5,-69.25,0.06917558767262665
790.0,137.5,-64.75,0.06907897921793352
790.0,142.5,-172.75,0.06673843739242245
790.0,142.5,-168.25,0.06702203736163512
790.0,142.5,-163.75,0.06729199648131767
790.0,142.5,-159.25,0.06754720587668592
790.0,142.5,-154.75,0.06778667199753252
790.0,142.5,-150.25,0.0680095239205813
790.0,142.5,-145.75,0.06821501923060735
790.0,142.5,-141.25,0.0684025485643292
790.0,142.5,-136.75,0.06857163889631097
790.0,142.5,-132.25,0.06872195562777815
790.0,142.5,-127.75,0.068853303510687
790.0,142.5,-123.25,0.06896562640582873
790.0,142.5,-118.75,0.0690590058411676
790.0,142.5,-114.25,0.06913365830997258
790.0,142.5,-109.75,0.06918993123375586
790.0,142.5,-105.25,0.06922829751524814
790.0,142.5,-100.75,0.06924934862543622
790.0,142.5,-96.25,0.06925378620461585
790.0,142.5,-91.75,0.06924241220978536
790.0,142.5,-87.25,0.06921611770411222
790.0,142.5,-82.75,0.06917587045302592
790.0,142.5,-78.25,0.06912270155864432
790.0,142.5,-73.75,0.0690576914221617
790.0,142.5,-69.25,0.06898195536622155
790.0,142.5,-64.75,0.06889662927181274
790.0,147.5,-168.25,0.0668616893921838
790.0,147.5,-163.75,0.06711687199237937
790.0,147.5,-159.25,0.06735851243747588
790.0,147.5,-154.75,0.06758569205106657
790.0,147.5,-150.25,0.06779760177976285
790.0,147.5,-145.75,0.0679935479555942
790.0,147.5,-141.25,0.06817295684310247
790.0,147.5,-136.75,0.06833537800993787
790.0,147.5,-132.25,0.06848048655088157
790.0,147.5,-127.75,0.06860808417948627
790.0,147.5,-123.25,0.06871809918258574
790.0,147.5,-118.75,0.06881058521458565
790.0,147.5,-114.25,0.06888571889478513
790.0,147.5,-109.75,0.0689437961650935
790.0,147.5,-105.25,0.06898522737072751
790.0,147.5,-100.75,0.06901053104329023
790.0,147.5,-96.25,0.06902032639498228
790.0,147.5,-91.75,0.06901532457225375
790.0,147.5,-87.25,0.06899631876434918
790.0,147.5,-82.75,0.06896417331248045
790.0,147.5,-78.25,0.0689198120139259
790.0,147.5,-73.75,0.06886420585742874
790.0,147.5,-69.25,0.06879836045715954
790.0,147.5,-64.75,0.06872330346929995
790.0,152.5,-163.75,0.06695848724993207
790.0,152.5,-159.25,0.06718728706988204
790.0,152.5,-154.75,0.06740278934685442
790.0,152.5,-150.25,0.06760424406785807
790.0,152.5,-145.75,0.06779100490026706
790.0,152.5,-141.25,0.06796253361847107
790.0,152.5,-136.75,0.06811840344549851
790.0,152.5,-132.25,0.06825830131887065
790.0,152.5,-127.75,0.0683820290827512
790.0,152.5,-123.25,0.06848950359892544
790.0,152.5,-118.75,0.06858075576075645
790.0,152.5,-114.25,0.06865592838838322
790.0,152.5,-109.75,0.06871527298383971
790.0,152.5,-105.25,0.06875914533203256
790.0,152.5,-100.75,0.06878799994929602
790.0,152.5,-96.25,0.06880238340494584
790.0,152.5,-91.75,0.06880292657208421
790.0,152.5,-87.25,0.0687903358992625
790.0,152.5,-82.75,0.0687653838320531
790.0,152.5,-78.25,0.06872889854926086
790.0,152.5,-73.75,0.06868175320932796
790.0,152.5,-69.25,0.06862485492529666
790.0,152.5,-64.75,0.0685591336991687
790.0,157.5,-159.25,0.06703220172352252
790.0,157.5,-154.75,0.06723662469439419
790.0,157.5,-150.25,0.06742811287224076
790.0,157.5,-145.75,0.06760606531736388
790.0,157.5,-141.25,0.06776997856301432
790.0,157.5,-136.75,0.06791944985283765
790.0,157.5,-132.25,0.06805417938333613
790.0,157.5,-127.75,0.068173971545421
790.0,157.5,-123.25,0.06827873515604305
790.0,157.5,-118.75,0.06836848266820716
790.0,157.5,-114.25,0.06844332834769082
790.0,157.5,-109.75,0.06850348540826061
790.0,157.5,-105.25,0.06854926210601082
790.0,157.5,-100.75,0.06858105680766662
790.0,157.5,-96.25,0.0685993520673604
790.0,157.5,-91.75,0.06860470777069186
790.0,157.5,-87.25,0.06859775343199677
790.0,157.5,-82.75,0.06857917975894447
790.0,157.5,-78.25,0.06854972962528408
790.0,157.5,-73.75,0.06851018861541551
790.0,157.5,-69.25,0.06846137532148877
790.0,157.5,-64.75,0.06840413158314902
790.0,162.5,-150.25,0.06726795770422939
790.0,162.5,-145.75,0.06743748420641403
790.0,162.5,-141.25,0.06759406244344708
790.0,162.5,-136.75,0.06773731353256802
790.0,162.5,-132.25,0.06786695177642325
790.0,162.5,-127.75,0.06798278591595683
790.0,162.5,-123.25,0.06808471945138557
790.0,162.5,-118.75,0.06817275002243053
790.0,162.5,-114.25,0.0682469678421956
790.0,162.5,-109.75,0.06830755318467384
790.0,162.5,-105.25,0.06835477293505898
790.0,162.5,-100.75,0.0683889762250657
